,Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,CVM,CVM Normalized,Customer Segment,Churn Risk,Churn Risk Normalized,Adjusted Customer Status
6767,9609-BENEA,Male,50,Yes,0,Chula Vista,91914,32.688506,-116.938632,6,35,Offer C,Yes,45.97,Yes,Yes,DSL,13.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,69.0,2441.7,0.0,0,1608.95,4050.65,Stayed,,,0.5227630882874968,0.5404367534132404,High Value,-0.2643,0.32038199304646225,Stayed Safe
6768,9610-WCESF,Male,44,No,0,Sacramento,95828,38.486938,-121.395805,0,67,None,No,,,Yes,Cable,17.0,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,43.9,3097.2,34.45,0,0.0,3062.75,Stayed,,,0.529910630991993,0.5478259414807346,High Value,-0.04870000000000002,0.36905675712286085,Stayed Safe
6769,9611-CTWIH,Female,56,No,0,Garden Grove,92841,33.786738,-117.982564,0,3,None,Yes,16.15,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.45,240.45,0.0,0,48.45,288.9,Churned,Competitor,Competitor made better offer,0.13423984684807877,0.1387782508648889,Low Value,2.1182,0.8582652277960896,Churned
6770,9614-RMGHA,Male,29,Yes,0,San Diego,92117,32.825086,-117.199424,0,65,None,Yes,36.75,Yes,Yes,Fiber Optic,73.0,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.85,5940.85,0.0,0,2388.75,8329.6,Churned,Competitor,Competitor made better offer,0.5737592415333425,0.5931569934497595,High Value,0.9231,0.588454418205626,Churned
6771,9617-INGJY,Male,31,No,0,Manhattan Beach,90266,33.889632,-118.39737,0,1,None,Yes,36.12,No,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.6,70.6,0.0,0,36.12,106.72,Joined,,,0.09738079827400214,0.10067306518598003,Low Value,2.106,0.8555109044114325,Joined @ Risk
6772,9617-UDPEU,Female,50,No,0,Loyalton,96118,39.637471,-120.226338,0,22,None,Yes,35.4,No,No,,,,,,,,,,,One Year,Yes,Credit Card,19.25,412.55,0.0,0,778.8,1191.35,Stayed,,,0.18322712976890468,0.18942170434014116,Low Value,-0.24620000000000003,0.32446832528107644,Stayed Safe
6773,9618-LFJRU,Female,31,No,0,Inglewood,90303,33.936291,-118.332639,0,4,None,Yes,3.05,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.45,82.85,0.0,0,12.2,95.05,Stayed,,,0.05791640457632526,0.05987445242381621,Low Value,0.16050000000000003,0.4162866302433738,Stayed Safe
6774,9619-GSATL,Female,38,No,0,Dos Rios,95429,39.756049,-123.358701,0,43,None,Yes,1.6,No,Yes,DSL,19.0,No,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,55.45,2444.25,0.0,130,68.8,2643.05,Stayed,,,0.374851239041585,0.387524274722994,High Value,0.23310000000000003,0.4326771120242019,Stayed Safe
6775,9620-ENEJV,Female,52,No,0,Vina,96092,39.955164,-122.018567,0,6,Offer E,Yes,30.54,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.55,433.95,0.0,0,183.24,617.19,Stayed,,,0.13253165595514838,0.13701230915808335,Low Value,1.6807,0.7594933851085925,Stayed @ Risk
6776,9620-QJREV,Male,62,No,0,Weldon,93283,35.55647,-118.244914,0,47,Offer B,Yes,42.25,No,No,,,,,,,,,,,One Year,No,Credit Card,20.55,1013.05,0.0,0,1985.75,2998.8,Stayed,,,0.36085412583375115,0.37305394468500336,Low Value,-0.6828,0.2258996703842507,Stayed Safe
6777,9621-OUPYD,Female,21,Yes,0,Lancaster,93536,34.741406,-118.38111,2,25,None,Yes,10.49,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.2,507.9,0.0,0,262.25,770.15,Stayed,,,0.2681279415238119,0.2771928574590026,Low Value,-0.4696,0.2740326003521921,Stayed Safe
6778,9624-EGDEQ,Female,49,No,0,Palo Alto,94304,37.386978,-122.177746,0,37,None,Yes,41.99,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.8,813.3,0.0,0,1553.63,2366.93,Stayed,,,0.28952544175516964,0.29931376808809107,Low Value,-0.5714,0.2510498035851356,Stayed Safe
6779,9625-QNLUX,Male,51,Yes,2,San Jose,95138,37.246064,-121.749494,2,68,None,Yes,21.86,No,Yes,Fiber Optic,29.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,103.25,7074.4,0.0,0,1486.48,8560.88,Stayed,,,0.6712857275061568,0.6939806717695326,High Value,-0.5968,0.2453153926039644,Stayed Safe
6780,9625-QSTYE,Female,37,No,0,San Francisco,94131,37.746699,-122.442833,0,13,None,Yes,3.84,No,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.15,952.3,0.0,0,49.92,1002.22,Churned,Competitor,Competitor had better devices,0.1946343345944057,0.20121456592416948,Low Value,1.2473999999999998,0.6616697521108952,Churned
6781,9625-RZFUK,Male,47,Yes,1,Alameda,94502,37.724817,-122.224363,0,63,None,Yes,3.65,No,No,,,,,,,,,,,Two Year,No,Credit Card,-3.0,1275.85,0.0,0,229.95,1505.8,Stayed,,,0.44507710773812237,0.46012435176421934,High Value,-0.9119,0.17417708944778074,Stayed Safe
6782,9626-VFRGG,Female,33,No,2,Susanville,96130,40.559177,-120.612113,0,41,None,Yes,18.72,Yes,Yes,Fiber Optic,10.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.5,3645.05,0.0,0,767.52,4412.57,Stayed,,,0.4006976920856314,0.41424454913282416,High Value,1.2370999999999999,0.6593443807287668,Stayed @ Risk
6783,9626-WEQRM,Female,53,No,0,Cedarville,96104,41.505916,-120.152505,0,4,None,No,,,Yes,DSL,2.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,29.15,110.05,0.0,10,0.0,120.05,Stayed,,,0.06842773143716668,0.07074114804562795,Low Value,1.0590000000000002,0.6191357745970109,Stayed @ Risk
6784,9629-NHXFW,Female,58,Yes,2,Downey,90241,33.940884,-118.128628,6,1,None,Yes,48.79,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,19.4,0.0,0,48.79,68.19,Joined,,,0.22339982347749338,0.23095256344279108,Low Value,0.3729,0.46423894884182954,Joined Safe
6785,9631-RXVJM,Male,33,No,0,San Francisco,94102,37.7795,-122.419233,0,35,Offer C,Yes,4.24,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.25,677.9,0.0,0,148.4,826.3,Stayed,,,0.2747764255435526,0.2840661145792,Low Value,-0.6949000000000001,0.22316792342077932,Stayed Safe
6786,9631-XEYKE,Male,28,No,0,Rialto,92377,34.156758,-117.404686,0,3,None,Yes,29.74,Yes,Yes,DSL,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.4,137.25,0.0,0,89.22,226.47,Joined,,,0.08705969582326754,0.0900030251141132,Low Value,1.9097999999999997,0.8112159660450623,Joined @ Risk
6787,9633-DENPU,Female,53,Yes,0,Long Beach,90804,33.783047,-118.1486,8,47,None,Yes,3.2,No,Yes,Cable,18.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,58.6,2723.4,0.0,0,150.4,2873.8,Stayed,,,0.657331128873861,0.679554293647221,High Value,0.5801999999999999,0.5110398699598139,Stayed @ Risk
6788,9633-XQABV,Female,33,No,0,Los Banos,93635,36.995162,-120.955099,0,3,Offer E,Yes,25.4,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,229.7,0.0,0,76.2,305.9,Joined,,,0.11104243584484252,0.11479657776847678,Low Value,2.6885000000000003,0.9870185578182145,Joined @ Risk
6789,9637-CDTKZ,Male,64,Yes,0,Fallbrook,92028,33.362575,-117.299644,6,72,None,Yes,23.27,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.1,8086.4,0.0,0,1675.44,9761.84,Stayed,,,0.8378162204569971,0.8661412564991932,High Value,-1.0362999999999998,0.14609202149275302,Stayed Safe
6790,9637-EIHEQ,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,1,None,Yes,22.82,No,Yes,Cable,27.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,50.8,0.0,0,22.82,73.62,Churned,Competitor,Competitor made better offer,0.07345846817691477,0.07594196480530503,Low Value,1.8682999999999998,0.8018467512529912,Churned
6791,9638-JIQYA,Male,22,No,0,Ballico,95303,37.4695,-120.672724,0,2,None,No,,,Yes,DSL,48.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.9,49.7,0.0,10,0.0,59.7,Joined,,,0.04920838081346764,0.050872026283782484,Low Value,1.8843999999999999,0.8054815550638911,Joined @ Risk
6792,9639-BUJXT,Male,50,No,0,Santee,92071,32.847336,-116.997605,0,63,None,Yes,35.35,No,No,,,,,,,,,,,One Year,No,Credit Card,20.5,1328.15,15.62,0,2227.05,3539.58,Stayed,,,0.4734697722472917,0.48947692039784874,High Value,-0.6636000000000001,0.23023434325190767,Stayed Safe
6793,9640-ZSLDC,Female,29,Yes,5,Lagunitas,94938,38.021772,-122.691744,3,53,None,Yes,31.99,No,Yes,DSL,59.0,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,60.6,3297.0,0.0,0,1695.47,4992.47,Stayed,,,0.5454353904144688,0.5638755646614558,High Value,-0.218,0.33083487605544765,Stayed Safe
6794,9643-AVVWI,Female,49,Yes,3,Los Angeles,90003,33.964131,-118.272783,2,3,None,Yes,19.18,No,Yes,Fiber Optic,22.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,241.3,0.0,0,57.54,298.84,Joined,,,0.18544863374618606,0.1917183133090519,Low Value,1.3920999999999997,0.6943378335666228,Joined @ Risk
6795,9643-YBLUR,Male,27,Yes,0,West Covina,91791,34.061634,-117.893169,4,9,Offer E,Yes,26.03,Yes,Yes,Cable,59.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.05,653.95,0.0,0,234.27,888.22,Stayed,,,0.27709864403642603,0.2864668430375079,Low Value,0.7476,0.5488327990246985,Stayed @ Risk
6796,9644-KVCNC,Female,49,No,0,Fountain Valley,92708,33.712036,-117.950113,0,66,Offer A,Yes,19.68,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,92.15,6056.9,0.0,0,1298.88,7355.78,Stayed,,,0.5811639546013948,0.6008120463410493,High Value,0.5635,0.5072696076217997,Stayed @ Risk
6797,9644-UMGQA,Male,48,Yes,3,Penn Valley,95946,39.203817,-121.19584,1,6,Offer E,Yes,34.7,No,Yes,DSL,51.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,295.65,0.0,0,208.2,503.85,Stayed,,,0.1379893395875893,0.14265450710502567,Low Value,1.4805000000000001,0.7142953898947938,Stayed @ Risk
6798,9646-NMHXE,Male,63,Yes,0,San Geronimo,94963,38.00474,-122.663717,7,47,None,Yes,6.54,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.65,973.1,0.0,0,307.38,1280.48,Stayed,,,0.5789586663848937,0.5985322013581708,High Value,-1.0979999999999999,0.1321623696211677,Stayed Safe
6799,9647-ERGBE,Female,64,Yes,0,Turlock,95380,37.474396,-120.875917,1,30,None,Yes,39.74,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3046.15,0.0,0,1192.2,4238.35,Churned,Competitor,Competitor had better devices,0.36850072722300264,0.38095906369979415,Low Value,1.0912,0.6264053822188106,Churned
6800,9648-BCHKM,Female,22,Yes,3,Palmdale,93550,34.536232,-118.082935,9,18,None,Yes,43.69,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.65,471.35,0.0,0,786.42,1257.77,Stayed,,,0.4434005693472397,0.4583911326727387,High Value,-0.8905000000000001,0.17900844358152346,Stayed Safe
6801,9650-VBUOG,Male,44,Yes,1,Tranquillity,93668,36.635661,-120.288644,9,38,Offer C,Yes,33.1,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,25.05,963.95,0.0,0,1257.8,2221.75,Stayed,,,0.5847289191656757,0.6044975358454148,High Value,-1.1538,0.11956472659953948,Stayed Safe
6802,9651-GTSAQ,Female,44,Yes,0,Corning,96021,39.913777,-122.289984,1,53,None,Yes,30.09,No,Yes,Fiber Optic,11.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.1,5769.75,0.0,0,1594.77,7364.52,Churned,Attitude,Attitude of support person,0.5377821590719171,0.5559635915467541,High Value,0.15449999999999997,0.41493204497223096,Churned
6803,9658-WYUFB,Female,57,No,0,Lathrop,95330,37.80821,-121.308401,0,17,Offer D,Yes,21.82,Yes,Yes,Fiber Optic,23.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,1617.5,0.0,0,370.94,1988.44,Churned,Competitor,Competitor offered more data,0.23881197866812526,0.24688577544827486,Low Value,1.0143,0.6090441143269968,Churned
6804,9659-QEQSY,Female,26,No,0,Los Angeles,90018,34.028735,-118.317236,0,45,None,Yes,33.73,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,115.65,5125.5,0.0,0,1517.85,6643.35,Stayed,,,0.46166929516690214,0.4772774907423529,High Value,0.22400000000000003,0.4306226576963019,Stayed Safe
6805,9659-ZTWSM,Male,71,Yes,0,Los Angeles,90013,34.044639,-118.240413,7,66,None,Yes,7.86,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,107.35,7051.95,39.18,0,518.76,7531.53,Stayed,,,0.8187204908375427,0.8463999351419373,High Value,-0.2740000000000001,0.318192080191448,Stayed Safe
6806,9661-ACXBS,Female,26,No,0,San Rafael,94901,37.972662,-122.491452,0,42,Offer B,Yes,33.46,Yes,Yes,Fiber Optic,52.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,4400.75,40.15,0,1405.32,5765.92,Churned,Competitor,Competitor made better offer,0.42791686038561466,0.442383947793966,High Value,0.6709,0.5315166839752562,Churned
6807,9661-JALZV,Female,23,No,0,Atascadero,93422,35.453912,-120.69461,0,58,Offer B,Yes,47.9,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.7,1519.0,0.0,0,2778.2,4297.2,Stayed,,,0.44333293829861586,0.45832121514189705,High Value,-0.6345000000000001,0.23680408181695037,Stayed Safe
6808,9661-MHUMO,Male,71,Yes,1,Mather,95655,38.549822,-121.266725,3,1,None,Yes,8.38,No,Yes,DSL,19.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.25,49.25,0.0,0,8.38,57.63,Churned,Dissatisfaction,Service dissatisfaction,0.1655251544571933,0.1711212575779143,Low Value,1.1976,0.6504266943604099,Churned
6809,9667-EQRXU,Female,74,No,0,Boron,93516,34.95703,-117.73045,0,30,None,No,,,Yes,Cable,7.0,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,40.3,1172.95,0.0,100,0.0,1272.95,Churned,Other,Don't know,0.264997736147196,0.27395682555629747,Low Value,1.1264,0.6343522824761817,Churned
6810,9667-TKTVZ,Female,38,No,0,Los Osos,93402,35.279984,-120.824288,0,2,None,Yes,25.81,Yes,Yes,Cable,7.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.35,117.05,0.0,0,51.62,168.67,Joined,,,0.08478982633666074,0.08765641548635211,Low Value,1.6699,0.7570551316205353,Joined @ Risk
6811,9668-PUGNU,Male,20,Yes,0,Escondido,92027,33.141265,-116.967221,9,71,None,Yes,32.18,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.5,1816.2,0.0,0,2284.78,4100.98,Stayed,,,0.8164587761934952,0.8440617560570667,High Value,-0.9041999999999999,0.1759154738790807,Stayed Safe
6812,9670-BPNXF,Female,48,No,0,Glennville,93226,35.735694,-118.738483,0,45,Offer B,Yes,8.4,No,Yes,DSL,8.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.55,2796.45,0.0,0,378.0,3174.45,Stayed,,,0.3975139553610769,0.41095317608508813,High Value,-0.3912,0.29173251456179167,Stayed Safe
6813,9674-EHPPG,Male,63,Yes,0,Berkeley,94707,37.897753,-122.279391,6,46,Offer B,No,,,Yes,DSL,26.0,Yes,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.4,1842.7,0.0,80,0.0,1922.7,Stayed,,,0.5656734002129873,0.5847977846041187,High Value,-1.0592000000000001,0.14092202104122453,Stayed Safe
6814,9675-ICXCT,Male,23,Yes,0,El Cajon,92021,32.832706,-116.873258,8,72,Offer A,Yes,35.07,No,Yes,Cable,53.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,5728.55,0.0,0,2525.04,8253.59,Stayed,,,0.8602094733745219,0.8892915843939069,High Value,-1.0271000000000001,0.1481690522418386,Stayed Safe
6815,9677-AVKED,Female,55,No,2,La Verne,91750,34.144703,-117.770299,0,53,None,Yes,14.54,Yes,Yes,Cable,18.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84.6,4449.75,0.0,0,770.62,5220.37,Stayed,,,0.48049276022912013,0.4967373427750159,High Value,0.06839999999999996,0.3954937463313315,Stayed Safe
6816,9680-NIAUV,Female,42,Yes,0,West Hills,91307,34.199787,-118.68493,7,72,Offer A,Yes,18.66,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.7,8129.3,0.0,0,1343.52,9472.82,Stayed,,,0.8638132784152202,0.8930172275002505,High Value,-1.1568,0.11888743396396804,Stayed Safe
6817,9681-KYGYB,Male,75,Yes,0,Kelseyville,95451,38.93496,-122.792243,5,49,Offer B,Yes,26.0,Yes,Yes,Fiber Optic,16.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,88.2,4159.45,0.0,0,1274.0,5433.45,Stayed,,,0.6132389172733764,0.633971404912218,High Value,-0.19249999999999987,0.3365918634578047,Stayed Safe
6818,9681-OXGVC,Female,54,No,0,Laytonville,95454,39.806141,-123.531098,0,5,None,Yes,28.2,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,514.0,0.0,0,141.0,655.0,Churned,Competitor,Competitor made better offer,0.16167494720209064,0.1671408818483803,Low Value,1.4031999999999998,0.696843816318237,Churned
6819,9685-WKZGT,Male,67,No,0,Carmichael,95608,38.626128,-121.328011,0,14,Offer D,Yes,16.32,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,39.29,0,228.48,1225.94,Churned,Price,Extra data charges,0.19418575747907077,0.20075082323594476,Low Value,1.5955,0.7402582742583644,Churned
6820,9688-YGXVR,Female,35,No,0,Salida,95368,37.713152,-121.08739,0,44,Offer B,Yes,32.83,No,Yes,Fiber Optic,24.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.15,3973.2,0.0,0,1444.52,5417.72,Stayed,,,0.42140158317759846,0.4356484009644792,High Value,0.5906,0.513387817763128,Stayed @ Risk
6821,9689-PTNPG,Male,42,No,0,San Diego,92126,32.886925,-117.152162,0,2,Offer E,Yes,39.03,No,Yes,Fiber Optic,30.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,144.55,0.0,10,78.06,232.61,Churned,Competitor,Competitor made better offer,0.11608216722123464,0.12000669325703305,Low Value,2.6306000000000003,0.9739468099516863,Churned
6822,9691-HKOVS,Female,20,Yes,0,San Jose,95125,37.294926,-121.894763,8,55,Offer B,Yes,47.46,Yes,Yes,DSL,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,4916.95,0.0,0,2610.3,7527.25,Stayed,,,0.7517878193945471,0.7772043923379777,High Value,-1.0497,0.14306678105386733,Stayed Safe
6823,9692-TUSXH,Female,23,No,0,Los Angeles,90041,34.137412,-118.207607,0,18,Offer D,Yes,35.7,No,Yes,Fiber Optic,26.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1740.7,0.0,0,642.6,2383.3,Churned,Competitor,Competitor offered higher download speeds,0.24784775969734263,0.25622703972915617,Low Value,1.0439,0.615726734997968,Churned
6824,9693-XMUOB,Male,65,Yes,0,Palo Alto,94304,37.386978,-122.177746,4,59,None,No,,,Yes,Cable,23.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.25,2997.45,0.0,0,0.0,2997.45,Stayed,,,0.6064971884854287,0.6270017505885231,High Value,0.44689999999999996,0.4809455005192576,Stayed @ Risk
6825,9695-IDRZR,Female,26,No,3,Greenville,95947,40.160386,-120.835428,0,34,None,Yes,27.47,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.15,3946.9,0.0,0,933.98,4880.88,Stayed,,,0.3848086056793838,0.3978182817384966,High Value,-0.37929999999999997,0.29441910868289156,Stayed Safe
6826,9696-RMYBA,Male,56,No,0,Los Angeles,90003,33.964131,-118.272783,0,5,None,Yes,12.35,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.1,398.55,0.0,0,61.75,460.3,Stayed,,,0.13702769801115214,0.14166035418344244,Low Value,1.5292999999999999,0.7253126834334219,Stayed @ Risk
6827,9699-UBQFS,Female,76,Yes,0,Los Angeles,90065,34.108833,-118.229715,4,43,None,Yes,3.66,Yes,Yes,Fiber Optic,22.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,4156.8,0.0,0,157.38,4314.18,Stayed,,,0.5472839153189215,0.5657865848163764,High Value,0.5217999999999999,0.4978552399873571,Stayed @ Risk
6828,9700-ISPUP,Female,59,Yes,1,Valley Center,92082,33.25283,-116.986079,1,10,Offer D,Yes,25.89,No,Yes,DSL,22.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,616.9,0.0,0,258.9,875.8,Stayed,,,0.1859123989795397,0.19219775759782262,Low Value,0.7317000000000001,0.54524314805617,Stayed @ Risk
6829,9700-ZCLOT,Male,46,No,0,Claremont,91711,34.127621,-117.717863,0,2,Offer E,Yes,17.03,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.0,32.7,0.0,0,34.06,66.76,Joined,,,0.04328820821368339,0.044751703462302304,Low Value,1.0730000000000002,0.6222964735630107,Joined @ Risk
6830,9701-CDXHR,Female,63,Yes,0,Fallbrook,92028,33.362575,-117.299644,1,51,Offer B,Yes,45.76,No,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,69.15,3649.6,0.0,110,2333.76,6093.36,Stayed,,,0.47905471783333126,0.4952506827925817,High Value,0.8281000000000001,0.5670068180791981,Stayed @ Risk
6831,9702-AIUJO,Male,22,Yes,2,Santa Paula,93060,34.402343,-119.094824,10,50,None,Yes,36.61,No,Yes,DSL,41.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.8,2230.85,36.22,0,1830.5,4025.13,Stayed,,,0.7244110129049278,0.7489020260279532,High Value,0.2954,0.44674222242290146,Stayed Safe
6832,9705-IOVQQ,Male,80,Yes,2,Huntington Park,90255,33.97803,-118.217141,10,61,None,Yes,4.51,Yes,Yes,Fiber Optic,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.0,5969.3,21.17,0,275.11,6223.24,Stayed,,,0.8673601597818745,0.8966840224471088,High Value,-0.09340000000000004,0.3589650968528469,Stayed Safe
6833,9705-ZJBCG,Female,51,Yes,1,Frazier Park,93222,34.907911,-119.234281,5,13,Offer D,Yes,19.63,No,Yes,DSL,12.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.15,701.05,0.0,0,255.19,956.24,Stayed,,,0.3185786319367613,0.3293491935605983,Low Value,-0.20540000000000005,0.33367950512484756,Stayed Safe
6834,9708-HPXWZ,Male,74,No,0,El Sobrante,94803,37.963995,-122.288296,0,5,None,No,,,Yes,DSL,4.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.4,214.75,0.0,0,0.0,214.75,Stayed,,,0.09510321041676163,0.09831847624357264,Low Value,0.1574,0.41558676118661664,Stayed Safe
6835,9708-KFDBY,Male,29,No,0,Oceanside,92054,33.351059,-117.420557,0,1,Offer E,Yes,7.32,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.55,20.55,0.0,0,7.32,27.87,Joined,,,0.03691046386192017,0.03815833922371824,Low Value,1.0730000000000002,0.6222964735630107,Joined @ Risk
6836,9710-NJERN,Female,30,No,0,Palm Desert,92260,33.694501,-116.412711,0,39,Offer C,Yes,1.57,No,No,,,,,,,,,,,Two Year,No,Mailed Check,20.15,826.0,25.92,0,61.23,861.31,Stayed,,,0.30403281826883627,0.3143116125022278,Low Value,-0.35950000000000004,0.2988892400776628,Stayed Safe
6837,9710-ZUSHQ,Female,77,No,0,Red Bluff,96080,40.186772,-122.388361,0,37,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,0.0,0,1548.45,5605.2,Churned,Price,Lack of affordable download/upload speed,0.39457830043909625,0.40791827203251985,High Value,0.8465,0.5711608795773694,Churned
6838,9711-FJTBX,Male,60,Yes,1,Pittsburg,94565,38.006047,-121.916834,4,56,None,Yes,11.48,No,Yes,Fiber Optic,10.0,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,85.85,4793.8,0.0,0,642.88,5436.68,Stayed,,,0.6283822941572155,0.649626751707312,High Value,-0.3218000000000001,0.3074005508646769,Stayed Safe
